交易日期,契約,到期月份(週別),開盤價,最高價,最低價,收盤價,漲跌價,漲跌%,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段,價差對單式委託成交量
2023/4/28,TX,202309,14970,15063,14957,15062,113,0.76%,20,-,-,15052,15064,15398,11969,,盤後,
2023/4/28,TX,202312,14997,15056,14964,14997,103,0.69%,9,15020,286,15011,15029,15326,13257,,一般,
2023/4/28,TX,202312,14900,15010,14895,15010,116,0.78%,19,-,-,14996,15008,15326,13257,,盤後,
2023/4/28,TX,202403,14986,14986,14933,14933,78,0.53%,19,14975,190,14968,14983,15277,14451,,一般,
2023/4/28,TX,202403,14868,14970,14868,14970,115,0.77%,14,-,-,14956,14971,15277,14451,,盤後,
2023/4/6,TX,202304/202305    ,-26,-25,-26,-26,-,-,72,-,-,-26,-24,-8,-32,,一般,840
2023/4/6,TX,202304/202306    ,-,-,-,-,-,-,0,-,-,-93,-90,-69,-99,,一般,169
2023/4/6,TX,202304/202309    ,-,-,-,-,-,-,0,-,-,-591,-587,-564,-599,,一般,18
2023/4/6,TX,202304/202312    ,-,-,-,-,-,-,0,-,-,-659,-656,-640,-662,,一般,5
2023/4/6,TX,202304/202403    ,-,-,-,-,-,-,0,-,-,-705,-701,-691,-723,,一般,2
2023/4/6,TX,202305/202306    ,-,-,-,-,-,-,0,-,-,-69,-65,-43,-69,,一般,2
2023/4/6,TX,202309/202312    ,-,-,-,-,-,-,0,-,-,-72,-66,-65,-81,,一般,1
2023/4/6,TX,202312/202403    ,-,-,-,-,-,-,0,-,-,-,-44,-47,-61,,一般,3
2023/4/7,TX,202304/202305    ,-25,-25,-27,-27,-,-,155,-,-,-27,-25,-8,-32,,一般,353
2023/4/7,TX,202304/202306    ,-94,-94,-94,-94,-,-,51,-,-,-95,-93,-69,-99,,一般,83
2023/4/7,TX,202304/202309    ,-,-,-,-,-,-,0,-,-,-594,-590,-564,-599,,一般,8
2023/4/7,TX,202304/202312    ,-,-,-,-,-,-,0,-,-,-662,-658,-640,-662,,一般,6
2023/4/10,TX,202304/202305    ,-28,-27,-29,-29,-,-,161,-,-,-29,-27,-8,-32,,一般,811
2023/4/10,TX,202304/202306    ,-97,-97,-97,-97,-,-,19,-,-,-98,-95,-69,-99,,一般,173
2023/4/10,TX,202304/202309    ,-,-,-,-,-,-,0,-,-,-599,-595,-564,-599,,一般,19
2023/4/10,TX,202304/202312    ,-,-,-,-,-,-,0,-,-,-669,-664,-640,-662,,一般,7
2023/4/10,TX,202304/202403    ,-,-,-,-,-,-,0,-,-,-716,-711,-691,-723,,一般,13
2023/4/10,TX,202305/202306    ,-,-,-,-,-,-,0,-,-,-71,-67,-43,-69,,一般,5
2023/4/10,TX,202312/202403    ,-,-,-,-,-,-,0,-,-,-,-46,-47,-61,,一般,2
2023/4/11,TX,202304/202305    ,-28,-28,-31,-29,-,-,117,-,-,-31,-30,-8,-32,,一般,1424
2023/4/11,TX,202304/202305    ,-27,-27,-27,-27,-,-,15,-,-,-28,-25,-8,-32,,盤後,0
2023/4/11,TX,202304/202306    ,-104,-104,-105,-105,-,-,30,-,-,-105,-103,-69,-105,,一般,219
2023/4/11,TX,202304/202309    ,-609,-609,-609,-609,-,-,2,-,-,-609,-604,-564,-609,,一般,26
2023/4/11,TX,202304/202312    ,-,-,-,-,-,-,0,-,-,-679,-678,-640,-662,,一般,8
2023/4/11,TX,202304/202403    ,-,-,-,-,-,-,0,-,-,-728,-723,-691,-723,,一般,31
2023/4/11,TX,202305/202306    ,-,-,-,-,-,-,0,-,-,-75,-71,-43,-69,,一般,12
2023/4/11,TX,202312/202403    ,-,-,-,-,-,-,0,-,-,-,-45,-47,-61,,一般,2
2023/4/12,TX,202304/202305    ,-30,-29,-31,-31,-,-,128,-,-,-30,-29,-8,-32,,一般,898
2023/4/12,TX,202304/202305    ,-30,-30,-30,-30,-,-,5,-,-,-32,-30,-8,-32,,盤後,0
2023/4/12,TX,202304/202306    ,-,-,-,-,-,-,0,-,-,-105,-102,-69,-105,,一般,101
2023/4/12,TX,202304/202309    ,-604,-603,-604,-603,-,-,2,-,-,-606,-603,-564,-609,,一般,9
2023/4/12,TX,202304/202312    ,-,-,-,-,-,-,0,-,-,-681,-676,-640,-662,,一般,7
2023/4/12,TX,202304/202403    ,-,-,-,-,-,-,0,-,-,-726,-721,-691,-723,,一般,6
2023/4/12,TX,202305/202306    ,-,-,-,-,-,-,0,-,-,-75,-71,-43,-69,,一般,2
2023/4/12,TX,202312/202403    ,-,-,-,-,-,-,0,-,-,-,-46,-47,-61,,一般,1
2023/4/13,TX,202304/202305    ,-29,-27,-30,-28,-,-,231,-,-,-28,-26,-8,-32,,一般,1413
2023/4/13,TX,202304/202305    ,-29,-29,-32,-32,-,-,16,-,-,-31,-28,-8,-32,,盤後,0
2023/4/13,TX,202304/202306    ,-,-,-,-,-,-,0,-,-,-100,-98,-69,-105,,一般,157
2023/4/13,TX,202304/202309    ,-,-,-,-,-,-,0,-,-,-595,-591,-564,-609,,一般,12
2023/4/13,TX,202304/202309    ,-600,-600,-600,-600,-,-,1,-,-,-601,-595,-564,-609,,盤後,0
2023/4/13,TX,202304/202312    ,-,-,-,-,-,-,0,-,-,-666,-661,-640,-662,,一般,4
2023/4/13,TX,202304/202403    ,-,-,-,-,-,-,0,-,-,-713,-708,-691,-723,,一般,11
2023/4/13,TX,202305/202306    ,-,-,-,-,-,-,0,-,-,-73,-70,-43,-69,,一般,15
2023/4/13,TX,202305/202403    ,-,-,-,-,-,-,0,-,-,-,-678,-,-,,一般,1
2023/4/14,TX,202304/202305    ,-27,-25,-28,-26,-,-,824,-,-,-28,-26,-8,-32,,一般,3604
2023/4/14,TX,202304/202305    ,-28,-27,-30,-30,-,-,55,-,-,-30,-28,-8,-32,,盤後,0
2023/4/14,TX,202304/202306    ,-,-,-,-,-,-,0,-,-,-101,-98,-69,-105,,一般,231
2023/4/14,TX,202304/202309    ,-,-,-,-,-,-,0,-,-,-595,-591,-564,-609,,一般,39
2023/4/14,TX,202304/202312    ,-,-,-,-,-,-,0,-,-,-665,-659,-640,-662,,一般,11
2023/4/14,TX,202304/202403    ,-,-,-,-,-,-,0,-,-,-711,-706,-691,-723,,一般,37
2023/4/14,TX,202305/202306    ,-,-,-,-,-,-,0,-,-,-73,-70,-43,-69,,一般,14
2023/4/14,TX,202305/202403    ,-,-,-,-,-,-,0,-,-,-688,0,-,-,,一般,1
2023/4/14,TX,202306/202309    ,-487,-487,-487,-487,-,-,1,-,-,-504,-486,-466,-535,,盤後,0
2023/4/14,TX,202312/202403    ,-,-,-,-,-,-,0,-,-,-,-46,-47,-61,,一般,1
2023/4/17,TX,202304/202305    ,-24,-18,-28,-22,-,-,21676,-,-,-22,-20,-8,-32,,一般,3889
2023/4/17,TX,202304/202305    ,-25,-21,-25,-21,-,-,4,-,-,-24,-21,-8,-32,,盤後,0
2023/4/17,TX,202304/202306    ,-93,-93,-93,-93,-,-,13,-,-,-92,-88,-69,-105,,一般,100
2023/4/17,TX,202304/202309    ,-580,-580,-580,-580,-,-,1,-,-,-579,-575,-564,-609,,一般,8
2023/4/17,TX,202304/202309    ,-589,-585,-589,-585,-,-,2,-,-,-586,-575,-564,-609,,盤後,0
2023/4/17,TX,202304/202312    ,-,-,-,-,-,-,0,-,-,-652,-646,-640,-662,,一般,7
2023/4/17,TX,202304/202403    ,-,-,-,-,-,-,0,-,-,-698,-692,-691,-723,,一般,9
2023/4/17,TX,202305/202306    ,-67,-67,-67,-67,-,-,7,-,-,-70,-67,-43,-69,,一般,39
2023/4/17,TX,202306/202309    ,-,-,-,-,-,-,0,-,-,-501,-484,-466,-535,,一般,1
2023/4/17,TX,202309/202312    ,-,-,-,-,-,-,0,-,-,-,-61,-65,-81,,一般,1
2023/4/17,TX,202312/202403    ,-,-,-,-,-,-,0,-,-,-,-43,-47,-61,,一般,2
2023/4/18,TX,202304/202305    ,-20,-14,-27,-19,-,-,16092,-,-,-19,-17,-8,-32,,一般,7513
2023/4/18,TX,202304/202305    ,-24,-20,-24,-20,-,-,97,-,-,-23,-20,-8,-32,,盤後,0
2023/4/18,TX,202304/202306    ,-83,-82,-83,-83,-,-,23,-,-,-89,-84,-69,-105,,一般,167
2023/4/18,TX,202304/202306    ,-92,-92,-92,-92,-,-,1,-,-,-90,-87,-69,-105,,盤後,0
2023/4/18,TX,202304/202309    ,-,-,-,-,-,-,0,-,-,-576,-569,-564,-609,,一般,24
2023/4/18,TX,202304/202312    ,-,-,-,-,-,-,0,-,-,-648,-640,-640,-662,,一般,21
2023/4/18,TX,202304/202403    ,-,-,-,-,-,-,0,-,-,-698,-691,-691,-723,,一般,6
2023/4/18,TX,202305/202306    ,-,-,-,-,-,-,0,-,-,-70,-67,-43,-69,,一般,117
2023/4/18,TX,202305/202403    ,-,-,-,-,-,-,0,-,-,-688,-666,-,-,,一般,2
2023/4/18,TX,202306/202309    ,-,-,-,-,-,-,0,-,-,-496,-481,-466,-535,,一般,1
2023/4/18,TX,202309/202312    ,-,-,-,-,-,-,0,-,-,-76,-64,-65,-81,,一般,3
2023/4/19,TX,202304/202305    ,-21,22,-21,22,-,-,4361,-,-,-,-,22,-32,,一般,10468
2023/4/19,TX,202304/202305    ,-20,-18,-24,-22,-,-,252,-,-,-23,-20,-8,-32,,盤後,0
2023/4/19,TX,202304/202306    ,-90,-79,-90,-79,-,-,2,-,-,-,-,-69,-105,,一般,21
2023/4/19,TX,202304/202306    ,-90,-90,-90,-90,-,-,1,-,-,-92,-89,-69,-105,,盤後,0
2023/4/19,TX,202304/202309    ,-573,-573,-573,-573,-,-,1,-,-,-,-,-564,-609,,一般,1
2023/4/19,TX,202304/202312    ,-,-,-,-,-,-,0,-,-,-,-,-640,-662,,一般,1
2023/4/19,TX,202304/202403    ,-,-,-,-,-,-,0,-,-,-,-,-691,-723,,一般,4
2023/4/19,TX,202305/202306    ,-69,-69,-70,-70,-,-,4,-,-,-68,-66,-43,-70,,一般,271
2023/4/19,TX,202305/202309    ,-553,-552,-553,-552,-,-,4,-,-,-547,-536,-552,-553,,一般,9
2023/4/19,TX,202305/202312    ,-626,-626,-626,-626,-,-,1,-,-,-609,-602,-626,-626,,一般,12
2023/4/19,TX,202305/202403    ,-,-,-,-,-,-,0,-,-,-651,-640,-,-,,一般,6
2023/4/19,TX,202306/202309    ,-,-,-,-,-,-,0,-,-,-488,25,-466,-535,,一般,7
2023/4/19,TX,202309/202403    ,-,-,-,-,-,-,0,-,-,-,-103,-110,-110,,一般,4
2023/4/19,TX,202312/202403    ,-42,-42,-42,-42,-,-,1,-,-,-,-35,-42,-61,,一般,7
2023/4/20,TX,202305/202306    ,-64,-64,-64,-64,-,-,70,-,-,-66,-64,-43,-70,,一般,779
2023/4/20,TX,202305/202307    ,-320,-317,-325,-325,-,-,12,-,-,-330,-327,-317,-325,,一般,72
2023/4/20,TX,202305/202309    ,-,-,-,-,-,-,0,-,-,-531,-526,-552,-553,,一般,14
2023/4/20,TX,202305/202312    ,-,-,-,-,-,-,0,-,-,-598,-594,-626,-626,,一般,8
2023/4/20,TX,202305/202403    ,-,-,-,-,-,-,0,-,-,-641,-636,-,-,,一般,27
2023/4/20,TX,202306/202307    ,-,-,-,-,-,-,0,-,-,-277,-217,-,-,,一般,3
2023/4/20,TX,202306/202309    ,-,-,-,-,-,-,0,-,-,-479,-450,-466,-535,,一般,2
2023/4/20,TX,202306/202403    ,-,-,-,-,-,-,0,-,-,-582,-566,-,-,,一般,1
2023/4/20,TX,202312/202403    ,-,-,-,-,-,-,0,-,-,-,-39,-42,-61,,一般,1
2023/4/21,TX,202305/202306    ,-67,-67,-67,-67,-,-,1,-,-,-65,-63,-43,-70,,一般,601
2023/4/21,TX,202305/202306    ,-65,-65,-65,-65,-,-,6,-,-,-66,-64,-43,-70,,盤後,0
2023/4/21,TX,202305/202307    ,-,-,-,-,-,-,0,-,-,-324,-321,-317,-325,,一般,69
2023/4/21,TX,202305/202309    ,-526,-526,-526,-526,-,-,1,-,-,-517,-512,-526,-553,,一般,17
2023/4/21,TX,202305/202312    ,-,-,-,-,-,-,0,-,-,-580,-575,-626,-626,,一般,23
2023/4/21,TX,202305/202403    ,-,-,-,-,-,-,0,-,-,-620,-613,-,-,,一般,3
2023/4/21,TX,202306/202309    ,-,-,-,-,-,-,0,-,-,-462,-441,-466,-535,,一般,2
2023/4/21,TX,202309/202403    ,-,-,-,-,-,-,0,-,-,-,-104,-110,-110,,一般,2
2023/4/21,TX,202312/202403    ,-,-,-,-,-,-,0,-,-,-,-39,-42,-61,,一般,6
2023/4/24,TX,202305/202306    ,-65,-64,-67,-66,-,-,317,-,-,-68,-66,-43,-70,,一般,365
2023/4/24,TX,202305/202306    ,-63,-62,-64,-64,-,-,9,-,-,-64,-62,-43,-70,,盤後,0
2023/4/24,TX,202305/202307    ,-,-,-,-,-,-,0,-,-,-326,-323,-317,-325,,一般,44
2023/4/24,TX,202305/202309    ,-,-,-,-,-,-,0,-,-,-511,-507,-526,-553,,一般,23
2023/4/24,TX,202305/202312    ,-,-,-,-,-,-,0,-,-,-574,-568,-626,-626,,一般,2
2023/4/24,TX,202305/202403    ,-,-,-,-,-,-,0,-,-,-615,-610,-618,-618,,一般,4
2023/4/24,TX,202305/202403    ,-618,-618,-618,-618,-,-,1,-,-,-616,-609,-618,-618,,盤後,0
2023/4/24,TX,202306/202312    ,-,-,-,-,-,-,0,-,-,-,0,-,-,,一般,1
2023/4/25,TX,202305/202306    ,-66,-64,-68,-64,-,-,150,-,-,-66,-64,-43,-70,,一般,660
2023/4/25,TX,202305/202306    ,-66,-66,-66,-66,-,-,2,-,-,-68,-66,-43,-70,,盤後,0
2023/4/25,TX,202305/202307    ,-,-,-,-,-,-,0,-,-,-317,-314,-317,-325,,一般,100
2023/4/25,TX,202305/202309    ,-504,-504,-504,-504,-,-,1,-,-,-475,-467,-504,-553,,一般,57
2023/4/25,TX,202305/202309    ,-507,-507,-507,-507,-,-,2,-,-,-509,-505,-507,-553,,盤後,0
2023/4/25,TX,202305/202312    ,-563,-563,-563,-563,-,-,1,-,-,-541,-529,-563,-626,,一般,20
2023/4/25,TX,202305/202403    ,-,-,-,-,-,-,0,-,-,-588,-573,-618,-618,,一般,32
2023/4/25,TX,202306/202309    ,-442,-442,-442,-442,-,-,1,-,-,-408,-401,-442,-535,,一般,10
2023/4/25,TX,202306/202312    ,-,-,-,-,-,-,0,-,-,-,0,-,-,,一般,10
2023/4/25,TX,202306/202403    ,-,-,-,-,-,-,0,-,-,-552,0,-,-,,一般,1
2023/4/25,TX,202309/202403    ,-,-,-,-,-,-,0,-,-,-,-103,-110,-110,,一般,1
2023/4/25,TX,202312/202403    ,-,-,-,-,-,-,0,-,-,-,-41,-42,-61,,一般,6
2023/4/26,TX,202305/202306    ,-67,-65,-67,-65,-,-,2,-,-,-68,-65,-43,-70,,一般,480
2023/4/26,TX,202305/202306    ,-64,-64,-64,-64,-,-,1,-,-,-66,-63,-43,-70,,盤後,0
2023/4/26,TX,202305/202307    ,-,-,-,-,-,-,0,-,-,-316,-312,-317,-325,,一般,28
2023/4/26,TX,202305/202309    ,-464,-464,-473,-473,-,-,12,-,-,-469,-463,-464,-553,,一般,29
2023/4/26,TX,202305/202312    ,-,-,-,-,-,-,0,-,-,-527,-516,-563,-626,,一般,1
2023/4/26,TX,202305/202403    ,-566,-566,-567,-567,-,-,2,-,-,-568,-558,-566,-618,,一般,6
2023/4/26,TX,202306/202309    ,-,-,-,-,-,-,0,-,-,-402,-371,-442,-535,,一般,2
2023/4/26,TX,202309/202312    ,-,-,-,-,-,-,0,-,-,-,-51,-65,-81,,一般,1
2023/4/26,TX,202309/202403    ,-103,-103,-103,-103,-,-,2,-,-,-,-99,-103,-110,,一般,0
2023/4/26,TX,202312/202403    ,-,-,-,-,-,-,0,-,-,-,-39,-42,-61,,一般,1
2023/4/27,TX,202305/202306    ,-64,-63,-65,-65,-,-,7,-,-,-65,-64,-43,-70,,一般,580
2023/4/27,TX,202305/202306    ,-65,-64,-65,-64,-,-,265,-,-,-65,-63,-43,-70,,盤後,0
2023/4/27,TX,202305/202307    ,-313,-313,-323,-323,-,-,12,-,-,-324,-322,-313,-325,,一般,52
2023/4/27,TX,202305/202309    ,-454,-454,-475,-475,-,-,59,-,-,-479,-475,-454,-553,,一般,65
2023/4/27,TX,202305/202312    ,-513,-513,-514,-514,-,-,2,-,-,-536,-528,-513,-626,,一般,8
2023/4/27,TX,202305/202403    ,-,-,-,-,-,-,0,-,-,-575,-563,-566,-618,,一般,9
2023/4/27,TX,202306/202309    ,-,-,-,-,-,-,0,-,-,-417,-360,-442,-535,,一般,14
2023/4/27,TX,202306/202403    ,-,-,-,-,-,-,0,-,-,-510,0,-,-,,一般,1
2023/4/27,TX,202309/202312    ,-43,-43,-43,-43,-,-,1,-,-,-,-48,-43,-81,,一般,3
2023/4/27,TX,202309/202403    ,-98,-98,-98,-98,-,-,1,-,-,-,-97,-98,-110,,一般,10
2023/4/27,TX,202312/202403    ,-,-,-,-,-,-,0,-,-,-,-37,-42,-61,,一般,1
2023/4/28,TX,202305/202306    ,-64,-64,-64,-64,-,-,50,-,-,-64,-62,-43,-70,,一般,502
2023/4/28,TX,202305/202306    ,-64,-64,-64,-64,-,-,16,-,-,-65,-63,-43,-70,,盤後,0
2023/4/28,TX,202305/202307    ,-334,-334,-334,-334,-,-,6,-,-,-338,-334,-313,-334,,一般,55
2023/4/28,TX,202305/202309    ,-490,-490,-490,-490,-,-,1,-,-,-495,-487,-454,-553,,一般,19
2023/4/28,TX,202305/202312    ,-,-,-,-,-,-,0,-,-,-562,-545,-513,-626,,一般,4
2023/4/28,TX,202305/202403    ,-,-,-,-,-,-,0,-,-,-605,-591,-566,-618,,一般,14
2023/4/28,TX,202306/202309    ,-,-,-,-,-,-,0,-,-,-427,-415,-442,-535,,一般,1
2023/4/28,TX,202306/202403    ,-,-,-,-,-,-,0,-,-,-540,0,-,-,,一般,4
2023/4/28,TX,202309/202312    ,-,-,-,-,-,-,0,-,-,-69,-49,-43,-81,,一般,1
2023/5/2,TX,202305,15628,15672,15551,15636,64,0.41%,78993,15635,74133,15634,15636,15972,15047,,一般,
2023/5/2,TX,202305,15567,15627,15531,15624,52,0.33%,39163,-,-,15622,15624,15972,15047,,盤後,
2023/5/2,TX,202306,15542,15570,15460,15538,30,0.19%,914,15538,5405,15536,15540,15894,12496,,一般,
2023/5/2,TX,202306,15503,15534,15460,15533,25,0.16%,2144,-,-,15526,15533,15894,12496,,盤後,
2023/5/2,TX,202307,15254,15300,15201,15283,49,0.32%,32,15283,190,15275,15281,15458,14990,,一般,
2023/5/2,TX,202307,15217,15263,15213,15263,29,0.19%,78,-,-,15271,15277,15458,14990,,盤後,
2023/5/2,TX,202309,15104,15141,15070,15102,22,0.15%,14,15118,528,15111,15125,15398,11969,,一般,
2023/5/2,TX,202309,15068,15108,15050,15108,28,0.19%,11,-,-,15093,15118,15398,11969,,盤後,
2023/5/2,TX,202312,15043,15080,15043,15060,40,0.27%,6,15060,286,15039,15062,15326,13257,,一般,
2023/5/2,TX,202312,14997,15040,14997,15040,20,0.13%,2,-,-,15035,15059,15326,13257,,盤後,
2023/5/2,TX,202403,15007,15007,15007,15007,32,0.21%,1,15007,193,15001,15023,15277,14451,,一般,
2023/5/2,TX,202403,14935,15001,14935,15001,26,0.17%,3,-,-,14968,15013,15277,14451,,盤後,
2023/5/3,TX,202305,15559,15595,15523,15552,-83,-0.53%,67779,15549,72685,15549,15553,15972,15047,,一般,
2023/5/3,TX,202305,15651,15655,15504,15542,-93,-0.59%,42857,-,-,15543,15546,15972,15047,,盤後,
2023/5/3,TX,202306,15477,15492,15425,15452,-86,-0.55%,779,15450,5298,15449,15453,15894,12496,,一般,
2023/5/3,TX,202306,15545,15555,15410,15448,-90,-0.58%,605,-,-,15445,15451,15894,12496,,盤後,
2023/5/3,TX,202307,15187,15230,15168,15190,-93,-0.61%,41,15190,193,15188,15196,15458,14990,,一般,
2023/5/3,TX,202307,15270,15271,15156,15175,-108,-0.71%,57,-,-,15184,15195,15458,14990,,盤後,
2023/5/3,TX,202309,15028,15066,15009,15052,-66,-0.44%,11,15034,517,15030,15039,15398,11969,,一般,
2023/5/3,TX,202309,15114,15114,14996,15009,-109,-0.72%,11,-,-,15023,15038,15398,11969,,盤後,
2023/5/3,TX,202312,14983,15013,14955,14983,-77,-0.51%,7,14971,288,14966,14977,15326,13257,,一般,
2023/5/3,TX,202312,15020,15020,14980,14980,-80,-0.53%,2,-,-,14957,14974,15326,13257,,盤後,
2023/5/3,TX,202403,14967,14971,14913,14924,-83,-0.55%,4,14924,196,14919,14934,15277,14451,,一般,
2023/5/3,TX,202403,14995,14995,14888,14888,-119,-0.79%,3,-,-,14908,14931,15277,14451,,盤後,
2023/5/4,TX,202305,15496,15619,15490,15609,60,0.39%,70601,15607,72300,15608,15609,15972,15047,,一般,
2023/5/4,TX,202305,15555,15615,15488,15497,-52,-0.33%,47946,-,-,15497,15499,15972,15047,,盤後,
2023/5/4,TX,202306,15391,15507,15391,15499,49,0.32%,826,15498,5323,15496,15499,15894,12496,,一般,
2023/5/4,TX,202306,15465,15506,15388,15395,-55,-0.36%,657,-,-,15393,15400,15894,12496,,盤後,
2023/5/4,TX,202307,15140,15236,15139,15229,39,0.26%,27,15229,213,15230,15236,15458,14990,,一般,
2023/5/4,TX,202307,15206,15241,15139,15139,-51,-0.34%,68,-,-,15132,15141,15458,14990,,盤後,
2023/5/4,TX,202309,14995,15065,14995,15065,31,0.21%,17,15065,523,15069,15080,15398,11969,,一般,
2023/5/4,TX,202309,15049,15060,14974,14974,-60,-0.40%,9,-,-,14971,14982,15398,11969,,盤後,
2023/5/4,TX,202312,14930,15005,14930,15005,34,0.23%,7,15005,287,15008,15019,15326,13257,,一般,
2023/5/4,TX,202312,14982,15027,14900,14900,-71,-0.47%,8,-,-,14908,14919,15326,13257,,盤後,
2023/5/4,TX,202403,14862,14946,14862,14946,22,0.15%,4,14946,198,14949,14968,15277,14451,,一般,
2023/5/4,TX,202403,14946,14954,14946,14954,30,0.20%,2,-,-,14850,14877,15277,14451,,盤後,
2023/5/5,TX,202305,15598,15696,15576,15643,36,0.23%,79097,15642,71427,15642,15643,15972,15047,,一般,
2023/5/5,TX,202305,15615,15615,15527,15575,-32,-0.21%,41737,-,-,15571,15574,15972,15047,,盤後,
2023/5/5,TX,202306,15487,15574,15473,15534,36,0.23%,1471,15535,5406,15532,15534,15894,12496,,一般,
2023/5/5,TX,202306,15491,15506,15426,15467,-31,-0.20%,455,-,-,15466,15471,15894,12496,,盤後,
2023/5/5,TX,202307,15247,15306,15210,15258,29,0.19%,75,15258,211,15258,15263,15458,14990,,一般,
2023/5/5,TX,202307,15229,15229,15166,15176,-53,-0.35%,17,-,-,15203,15211,15458,14990,,盤後,
2023/5/5,TX,202309,15070,15148,15059,15111,46,0.31%,21,15111,528,15103,15108,15398,11969,,一般,
2023/5/5,TX,202309,15070,15070,15018,15038,-27,-0.18%,7,-,-,15043,15054,15398,11969,,盤後,
2023/5/5,TX,202312,15058,15090,15001,15043,38,0.25%,17,15043,294,15043,15056,15326,13257,,一般,
2023/5/5,TX,202312,15006,15006,14950,14950,-55,-0.37%,4,-,-,14984,14995,15326,13257,,盤後,
2023/5/5,TX,202403,15027,15027,14962,14975,29,0.19%,66,14994,207,14987,15002,15277,14451,,一般,
2023/5/5,TX,202403,14940,14940,14920,14922,-24,-0.16%,3,-,-,14926,14940,15277,14451,,盤後,
2023/5/8,TX,202305,15758,15776,15704,15723,81,0.52%,67383,15723,69493,15723,15724,15972,15047,,一般,
2023/5/8,TX,202305,15648,15779,15628,15753,111,0.71%,41471,-,-,15753,15754,15972,15047,,盤後,
2023/5/8,TX,202306,15650,15660,15590,15610,75,0.48%,1039,15609,5532,15606,15610,15894,12496,,一般,
2023/5/8,TX,202306,15535,15657,15521,15635,100,0.64%,732,-,-,15633,15636,15894,12496,,盤後,
2023/5/8,TX,202307,15356,15382,15325,15335,77,0.50%,74,15342,213,15341,15344,15458,14990,,一般,
2023/5/8,TX,202307,15258,15382,15258,15362,104,0.68%,62,-,-,15351,15361,15458,14990,,盤後,
2023/5/8,TX,202309,15197,15221,15162,15174,63,0.42%,25,15174,541,15172,15176,15398,11969,,一般,
2023/5/8,TX,202309,15140,15220,15140,15220,109,0.72%,17,-,-,15188,15203,15398,11969,,盤後,
2023/5/8,TX,202312,15131,15161,15105,15120,77,0.51%,10,15120,293,15108,15122,15326,13257,,一般,
2023/5/8,TX,202312,15050,15153,15050,15153,110,0.73%,7,-,-,15123,15143,15326,13257,,盤後,
2023/5/8,TX,202403,15070,15071,15070,15071,77,0.51%,2,15071,208,15056,15074,15277,14451,,一般,
2023/5/8,TX,202403,15075,15075,15075,15075,81,0.54%,1,-,-,15077,15097,15277,14451,,盤後,
2023/5/9,TX,202305,15706,15744,15652,15739,16,0.10%,73221,15736,68982,15735,15738,15972,15047,,一般,
2023/5/9,TX,202305,15725,15749,15698,15732,9,0.06%,22807,-,-,15730,15733,15972,15047,,盤後,
2023/5/9,TX,202306,15601,15630,15545,15624,15,0.10%,977,15621,5922,15620,15623,15894,12496,,一般,
2023/5/9,TX,202306,15610,15631,15585,15618,9,0.06%,315,-,-,15617,15621,15894,12496,,盤後,
2023/5/9,TX,202307,15328,15361,15288,15354,12,0.08%,45,15354,203,15348,15354,15458,14990,,一般,
2023/5/9,TX,202307,15343,15360,15320,15357,15,0.10%,34,-,-,15348,15355,15458,14990,,盤後,
2023/5/9,TX,202309,15190,15191,15113,15185,11,0.07%,30,15185,556,15180,15187,15398,11969,,一般,
2023/5/9,TX,202309,15174,-,-,15174,0,0.00%,1,-,-,15180,15189,15398,11969,,盤後,
2023/5/9,TX,202312,15079,15129,15067,15125,5,0.03%,8,15125,293,15119,15133,15326,13257,,一般,
2023/5/9,TX,202312,-,-,-,-,-,-,0,-,-,15117,15132,15326,13257,,盤後,
2023/5/9,TX,202403,-,-,-,-,-,-,0,15077,208,15071,15083,15277,14451,,一般,
2023/5/9,TX,202403,15066,15066,15041,15041,-30,-0.20%,3,-,-,15063,15079,15277,14451,,盤後,
2023/5/10,TX,202305,15692,15702,15581,15609,-127,-0.81%,79948,15610,67625,15609,15614,15972,15047,,一般,
2023/5/10,TX,202305,15724,15731,15672,15693,-43,-0.27%,29111,-,-,15690,15693,15972,15047,,盤後,
2023/5/10,TX,202306,15570,15588,15478,15500,-121,-0.77%,1638,15500,6748,15499,15505,15894,12496,,一般,
2023/5/10,TX,202306,15612,15612,15561,15582,-39,-0.25%,373,-,-,15577,15583,15894,12496,,盤後,
2023/5/10,TX,202307,15300,15307,15220,15240,-114,-0.74%,35,15240,234,15237,15246,15458,14990,,一般,
2023/5/10,TX,202307,15339,15339,15300,15317,-37,-0.24%,22,-,-,15312,15320,15458,14990,,盤後,
2023/5/10,TX,202309,15121,15121,15046,15073,-112,-0.74%,57,15073,581,15069,15078,15398,11969,,一般,
2023/5/10,TX,202309,15166,15166,15141,15141,-44,-0.29%,3,-,-,15137,15148,15398,11969,,盤後,
2023/5/10,TX,202312,15050,15065,15000,15007,-118,-0.78%,8,15007,295,15007,15022,15326,13257,,一般,
2023/5/10,TX,202312,15096,15096,15095,15096,-29,-0.19%,3,-,-,15076,15084,15326,13257,,盤後,
2023/5/10,TX,202403,14956,14956,14956,14956,-121,-0.80%,1,14956,208,14954,14970,15277,14451,,一般,
2023/5/10,TX,202403,-,-,-,-,-,-,0,-,-,15024,15039,15277,14451,,盤後,
